batsman,actual_runs,expected_runs,balls,replacement_exp,batting_war
Washington Sundar,329,328.49024931474906,400,279.2167119175367,4.978328808246329
CRD Fernando,170,141.82790365598592,253,120.55371810758803,4.944628189241198
BR McDermott,223,204.2534328553033,280,173.6154179270078,4.93845820729922
GJ Delany,217,197.2526095633139,228,167.66471812881682,4.933528187118318
V Shankar,194,170.29541289758578,210,144.7511009629479,4.92488990370521
M McColl,209,188.45825408472805,258,160.18951597201885,4.881048402798115
KH Brunt,813,899.2471938025815,1087,764.3601147321942,4.8639885267805765
L Gregory,117,80.49643989325165,116,68.4219739092639,4.857802609073611
DL Chahar,191,167.58786608406731,204,142.44968617145722,4.855031382854278
DAJ Bracewell,221,203.492299001853,279,172.96845415157506,4.803154584842494
ASS Fletcher,326,327.22021333176525,486,278.13718133200047,4.786281866799953
BN Cooper,148,117.84415873378492,175,100.16753492371718,4.783246507628282
HH Dippenaar,1283,1453.4123826786092,1903,1235.400525276818,4.759947472318208
Tayyab Tahir,181,157.24950209894422,185,133.6620767841026,4.733792321589741
JJ Smit,884,984.3417514146528,1259,836.6904887024548,4.730951129754521
JKC Claxton,89,49.196786162381464,76,41.81726823802424,4.718273176197576
A Capsey,343,348.21743474101754,439,295.9848195298649,4.701518047013508
G Malla,753,830.7754654745163,1145,706.1591456533388,4.684085434666121
L Winfield,564,608.4516314650153,797,517.1838867452631,4.6816113254736935
TJ Murtagh,143,113.88585773432104,190,96.80297907417288,4.6197020925827115
JC Archer,148,119.8038601470279,151,101.83328112497372,4.616671887502628
AG Prince,761,841.210875882954,1126,715.0292445005109,4.597075549948909
S Ecclestone,372,383.59364768249435,537,326.0546005301202,4.5945399469879815
S Meghana,114,80.28294216215076,111,68.24050083782815,4.575949916217185
GT Main,82,42.6589230011548,89,36.260084550981574,4.573991544901842
MJ Hay,166,142.70620151319415,168,121.30027128621502,4.469972871378498
DG Brownlie,361,372.3527303682169,500,316.49982081298435,4.4500179187015645
P Khadka,252,244.42136185813183,317,207.75815757941206,4.424184242058795
NN Odhiambo,189,170.41143302705817,291,144.84971807299945,4.4150281927000545
RG Aga,114,82.38675970712123,122,70.02874575105304,4.397125424894696
RN Lewis,134,106.06145700770816,128,90.15223845655193,4.384776154344808
A Shrubsole,199,182.54324300849683,258,155.1617565572223,4.38382434427777
RJ Nicol,586,638.0129702084353,805,542.3110246771699,4.368897532283006
Tanwir Afzal,161,138.02806059152493,182,117.32385150279619,4.367614849720381
DAS Gunaratne,575,625.1537632535103,743,531.3806987654838,4.361930123451623
MD Dai,277,274.65655180675907,367,233.4580690357452,4.354193096425479
KNM Fernando,158,134.73374539237554,169,114.5236835835192,4.34763164164808
RK Kleinveldt,105,72.55111835753168,129,61.668450603901924,4.333154939609807
MP Breetzke,233,223.3458817566114,238,189.84399949311967,4.315600050688033
PL Mommsen,601,656.5617644282231,786,558.0774997639896,4.292250023601037
A Zampa,362,375.3896935397049,563,319.08123950874915,4.291876049125085
R Rijke,238,229.73146426285444,339,195.2717446234263,4.272825537657371
AA Jangoo,153,130.0862249386043,170,110.57329119781365,4.242670880218635
Mahbubul Alam,81,45.4565680893058,72,38.63808287590993,4.236191712409007
STR Binny,230,220.85832872903126,252,187.72957941967655,4.227042058032344
JL Jonassen,533,577.5692584073093,632,490.93386964621294,4.206613035378706
AJ Stewart,287,288.24361982669546,409,245.00707685269114,4.199292314730886
PJ Ingram,193,177.72231742208658,239,151.06396980877358,4.1936030191226426
BA Carse,215,204.07093017169842,283,173.46029064594364,4.153970935405636
BM Scholtz,292,294.83997696393936,463,250.61398041934845,4.138601958065155
SR Thompson,178,160.77971897522806,198,136.66276112894386,4.133723887105615
H Deol,718,796.6756824326137,955,677.1743300677216,4.08256699322784
MK Tiwary,287,289.7764867260724,412,246.31001371716152,4.068998628283848
N Davin,165,146.33552927027557,211,124.38519987973423,4.061480012026577
GW Flower,627,689.9021067700567,963,586.4167907545482,4.058320924545183
PBB Rajapaksa,89,57.2678245850466,87,48.67765089728961,4.032234910271039
A Sharma,477,514.0480298024218,679,436.94082533205847,4.005917466794154
JJ Tucker,203,192.39739714973953,321,163.5377875772786,3.946221242272139
MJ McClenaghan,108,80.68804011763889,143,68.58483409999306,3.941516590000694
TJ Friend,132,109.06405208294989,175,92.7044442705074,3.9295555729492606
L Jack,113,87.09463749527826,109,74.03044187098652,3.8969558129013477
B Evans,121,96.64536824587073,154,82.14856300899011,3.885143699100989
Anshuman Rath,393,416.80959687952435,539,354.2881573475957,3.87118426524043
JWM Dalrymple,487,527.7250821195414,677,448.5663198016102,3.8433680198389824
GJ Hopkins,236,232.69540806483562,317,197.79109685511028,3.8208903144889717
Khurram Khan,237,234.44859961775998,318,199.28130967509597,3.771869032490403
Kaleemullah,125,102.86720462790933,139,87.43712393372293,3.756287606627707
KJJ van Noortwijk,141,121.80032089681946,143,103.53027276229653,3.7469727237703467
JNT Seales,51,16.139370402963422,62,13.718464842518909,3.728153515748109
AF Giles,286,292.9228337476732,390,248.98440868552223,3.7015591314477776
Zawar Farid,132,111.8074185840346,145,95.0363057964294,3.6963694203570596
L Klusener,163,148.6502682355448,156,126.35272800021306,3.6647271999786937
D Langford-Smith,79,49.907473835111176,84,42.421352759844495,3.6578647240155506
JN Gillespie,115,92.36141804373091,110,78.50720533717127,3.6492794662828727
DJM Short,211,205.46385950744076,274,174.64428058132464,3.6355719418675365
Khaled Mahmud,283,290.230913503531,483,246.69627647800132,3.630372352199868
Shamsur Rahman,266,270.3039815371856,357,229.75838430660778,3.624161569339222
KW Richardson,75,45.60767350859189,70,38.7665224823031,3.62334775176969
HR Walsh,172,160.29173820336592,264,136.24797747286104,3.575202252713896
A Rawat,153,138.2498350599944,188,117.51235980099524,3.5487640199004757
JJ van der Wath,89,63.31032083662754,72,53.81377271113341,3.518622728886659
KTGD Prasad,120,99.80528849593078,117,84.83449522154116,3.516550477845884
DL Hemp,268,273.9793151125917,398,232.88241784570292,3.5117582154297082
JF Smith,132,114.54941122607995,151,97.36699954216796,3.463300045783204
Jaker Ali,226,225.4596203064667,280,191.6406772604967,3.435932273950331
DA Marillier,249,252.58715080759387,355,214.69907818645478,3.4300921813545218
J Little,81,55.06193437606051,90,46.802644219651434,3.4197355780348566
Haris Rauf,101,78.62180853503756,122,66.82853725478192,3.4171462745218077
P Marange,125,106.93944240333238,153,90.89852604283251,3.4101473957167485
KH Pandya,130,113.06324646434011,131,96.10375949468909,3.3896240505310913
A Dananjaya,321,337.7815726421492,446,287.1143367458268,3.388566325417321
NM Hauritz,295,307.30419681045106,317,261.2085672888834,3.379143271111661
HN Ya France,237,239.177099678217,293,203.30053472648444,3.369946527351556
WP Masakadza,239,241.54379162651878,382,205.31222288254096,3.3687777117459037
NT Ellis,73,46.561232918020224,69,39.57704798031719,3.3422952019682812
Hassnain Shah,70,43.07479744668722,56,36.61357782968414,3.338642217031586
RR Watson,239,241.90252640365523,344,205.61714744310694,3.3382852556893057
B Sai Sudharsan,127,110.22094412703413,144,93.68780250797901,3.3312197492020985
Bilawal Bhatti,89,65.94874427546715,77,56.05643263414707,3.294356736585293
D Khanal,329,348.3019973233776,482,296.05669772487096,3.294330227512904
Aamer Yamin,95,73.13502938498397,101,62.16477497723637,3.283522502276363
LPC Silva,1279,1466.1973568003134,1805,1246.2677532802663,3.2732246719733666
M Kartik,102,81.54348861729082,137,69.3119653246972,3.2688034675302804
L Balaji,104,84.0249138841855,132,71.42117680155766,3.2578823198442337
TP Visee,72,46.481330664441984,66,39.50913106477569,3.2490868935224313
T Mishra,395,426.596526007835,564,362.60704710665976,3.2392952893340237
Dolar Mahmud,61,33.7355702656803,44,28.675234725828254,3.2324765274171745
Fawad Alam,966,1098.45307395799,1321,933.6851128642915,3.2314887135708545
CN Ackermann,380,409.07642835327454,517,347.71496410028334,3.228503589971666
M Kaif,1314,1507.971080644673,2062,1281.775418547972,3.2224581452027907
Sandeep Goud,535,591.604481675615,766,502.86380942427274,3.2136190575727257
Sohag Gazi,182,176.35461686939166,207,149.9014243389829,3.2098575661017095
Mohammad Hasnain,53,24.70506837421063,34,20.999308118079036,3.2000691881920966
DBL Powell,105,86.14101263131788,139,73.21986073662019,3.178013926337981
J Glasgow,115,97.92822246008002,145,83.23898909106802,3.176101090893198
D Gough,137,123.96655100674322,198,105.37156835573172,3.1628431644268273
Mehran Khan,66,40.67920795552308,70,34.577326762194616,3.1422673237805383
D la Cock,313,331.45085948278273,475,281.7332305603653,3.1266769439634685
D Myers,138,125.57795102244877,194,106.74125836908145,3.125874163091855
RMVD Gunaratne,567,630.4457030531491,838,535.8788475951768,3.112115240482319
CO Browne,144,132.89649744105168,171,112.96202282489392,3.103797717510608
A Bosch,355,381.3244121502623,481,324.1257503277229,3.087424967227707
Imran Farhat,1232,1413.2177612715177,1909,1201.23509708079,3.0764902919210044
Yasir Shah,127,113.52036965956644,153,96.49231421063148,3.0507685789368524
MB Kruger,300,317.0858033246908,420,269.5229328259872,3.0477067174012804
D Pretorius,192,190.3549741574562,232,161.80172803383778,3.0198271966162222
JN Frylinck,668,750.7989013801772,968,638.1790661731507,2.9820933826849343
BAW Mendis,185,182.59356632899735,267,155.20453137964776,2.9795468620352237
MB Loye,142,132.09454026649453,190,112.28035922652035,2.971964077347965
C Madande,251,260.42085558566134,353,221.35772724781214,2.9642272752187866
U Bhatti,120,106.316101795108,131,90.3686865258418,2.9631313474158203
MJ Cosgrove,78,57.11745155173483,81,48.549833818974605,2.9450166181025397
PA Nixon,297,314.84502318055684,351,267.6182697034733,2.9381730296526714
Imran Tahir,157,150.15276050050167,233,127.62984642542642,2.9370153574573576
ST Finn,136,125.5582412523616,228,106.72450506450735,2.9275494935492645
IA Karim,196,196.20894781044018,237,166.77760563887415,2.922239436112585
HDJ Siegers,105,89.32571191674967,124,75.92685512923721,2.907314487076279
PWA Mulder,210,212.9356578820811,241,180.99530919976894,2.900469080023106
B Mavuta,92,74.27767028003402,108,63.136019738028914,2.8863980261971087
NM Lyon,77,56.655403551261294,83,48.1570930185721,2.8842906981427903
MA Agarwal,86,67.59702025105094,91,57.45746721339329,2.8542532786606705
CM McBride,395,431.50619286124873,567,366.7802639320614,2.8219736067938586
RD Shah,407,445.647236584463,647,378.8001510967935,2.8199848903206486
AP Devcich,195,196.33294286087855,262,166.88300143174675,2.8116998568253253
HS Baidwan,117,104.71378849168624,182,89.0067202179333,2.7993279782066693
Jahurul Islam,226,233.00839762778375,325,198.05713798361617,2.794286201638383
VM Nyauchi,43,17.773368608676606,53,15.107363317375114,2.7892636682624885
HNK Jensen,284,301.3987894733265,389,256.1889710523275,2.7811028947672525
RW Price,315,337.9384721929273,541,287.2477013639882,2.7752298636011803
JS Patel,91,74.47610367480429,152,63.304688123583645,2.7695311876416353
MR Gillespie,80,61.59986508835364,95,52.35988532510059,2.764011467489941
DR Flynn,167,164.06920606948182,247,139.45882515905956,2.7541174840940443
KS Lokuarachchi,164,160.58284776394535,217,136.49542059935354,2.7504579400646465
S MacMahon,108,94.80359479992403,125,80.58305557993542,2.741694442006458
HMCM Bandara,130,120.7537727060013,185,102.6407068001011,2.73592931998989
K Fraser,229,237.57037483588502,303,201.93481861050225,2.706518138949775
Nurul Hasan,165,162.29904073788643,181,137.95418462720346,2.704581537279654
SI Mahmood,84,67.10589987179883,99,57.040014891029,2.6959985108970996
Shahzaib Hasan,100,86.22557385471987,118,73.29173777651188,2.670826222348812
Wasim Akram,71,52.20040293898827,72,44.370342498140026,2.6629657501859976
A Nel,123,113.3850478267158,159,96.37729065270844,2.662270934729156
DT Christian,273,289.91481766874574,313,246.42759501843386,2.6572404981566136
J Kila,159,155.80681771285788,249,132.4357950559292,2.656420494407081
Yasir Ali Chowdhury,101,87.67807151845608,106,74.52636079068766,2.647363920931234
HK Badani,135,127.94028219977805,175,108.74923986981135,2.625076013018865
Adnan Mufti,328,355.0179850465535,413,301.7652872895705,2.6234712710429506
WA Agar,50,28.000573676910236,43,23.800487625373698,2.6199512374626304
BV Vitori,63,43.301220147827344,75,36.80603712565324,2.619396287434676
S Nitschke,81,64.54179252338133,84,54.86052364487413,2.613947635512587
Utkarsh Srivastava,75,57.51990869279574,75,48.891922388876374,2.610807761112363
R Telemachus,41,17.552924818088545,20,14.919986095375263,2.6080013904624737
AB Agarkar,352,383.5106174602026,552,325.9840248411722,2.6015975158827813
RML Taylor,105,93.13984685751866,128,79.16886982889086,2.5831130171109136
Diana Baig,282,301.64907973001567,397,256.4017177705133,2.5598282229486697
RS Kaluwitharana,124,115.82442632666667,180,98.45076237766666,2.554923762233334
GSNFG Jayasuriya,181,182.94245579335947,246,155.50108742435555,2.5498912575644455
M Raj,2949,3439.437414263429,4320,2923.5218021239148,2.5478197876085233
PJ Scholfield,59,39.5249854995114,61,33.59623767458469,2.5403762325415307
A Minny,106,94.84504448149511,130,80.61828780927084,2.538171219072916
TS Kamunhukamwe,131,124.2766712138193,169,105.6351705317464,2.5364829468253602
A King,195,199.93349770592405,214,169.94347305003544,2.5056526949964564
S Horley,276,295.30231936678456,356,251.00697146176688,2.4993028538233117
WS Jayantha,206,213.0915029579743,322,181.12777751427816,2.4872222485721833
GJ Whittall,59,40.18276212481278,71,34.155347806090866,2.4844652193909136
CJO Smith,157,155.68289881606003,240,132.33046399365102,2.4669536006348975
A Mithun,51,31.082364028674096,57,26.42000942437298,2.4579990575627018
Saeed Anwar,218,227.6492907926589,318,193.50189717376006,2.4498102826239943
TS Roland-Jones,37,14.74743317636068,38,12.535318199906577,2.4464681800093424
Babar Hayat,539,605.3516893236293,749,514.548935925085,2.4451064074915054
JM Anderson,254,270.1004188199067,514,229.58535599692067,2.4414644003079333
MDK Perera,152,150.2409235377195,207,127.70478500706157,2.4295214992938425
C Hemraj,82,67.95548075325,101,57.7621586402625,2.42378413597375
SC Taylor,77,62.07736887906273,73,52.76576354720332,2.423423645279668
CAK Rajitha,104,93.9944031987416,178,79.89524271893035,2.4104757281069653
PJ Ongondo,150,148.1586328087444,250,125.93483788743272,2.406516211256728
DS Weerakkody,73,57.76484969509369,67,49.100122240829634,2.3899877759170365
MC Sorensen,119,111.98309879083291,153,95.18563397220797,2.3814366027792033
BAM Heath,59,41.50260118259276,61,35.277211005203846,2.3722788994796153
AJ Tye,57,39.193491240148965,48,33.31446755412662,2.368553244587338
LA Dawson,63,46.258618143201616,76,39.319825421721376,2.3680174578278623
LP van Troost,112,103.94159538169421,164,88.35035607444009,2.3649643925559913
Fatima Sana,587,662.8437073219561,805,563.4171512236627,2.35828487763373
GI Hume,65,48.7758551392569,98,41.45947686836836,2.3540523131631637
V Aravind,1865,2166.5020870340586,2785,1841.5267739789497,2.347322602105032
V Shukla,144,142.10695553553737,172,120.79091220520675,2.320908779479325
Mohammad Nawaz (3),193,199.83396087824383,221,169.85886674650726,2.314113325349274
Suraj Kumar,392,433.96974966905896,524,368.8742872187001,2.312571278129991
H Carlyon,125,119.87778191679699,149,101.89611462927743,2.3103885370722566
Mudassar Bukhari,126,121.07671639714391,182,102.91520893757232,2.3084791062427685
WF Stelling,40,19.919927659605182,39,16.931938510664406,2.3068061489335596
CA Lynn,75,61.19072508423616,92,52.012116321600736,2.2987883678399266
CT Mutombodzi,122,116.49711784482956,149,99.02255016810513,2.2977449831894874
Haider Ali,42,22.467152591739122,33,19.097079702978252,2.290292029702175
EA Osborne,151,150.73763157074785,184,128.12698683513568,2.287301316486432
JH Davey,193,200.2106364406989,312,170.17904097459405,2.2820959025405956
A Ndiraya,428,476.7540775236649,624,405.24096589511515,2.2759034104884845
J Sumerauer,84,72.12759585300192,74,61.30845647505163,2.269154352494837
ML Nkala,125,120.4151931391096,178,102.35291416824316,2.264708583175684
KA Jamieson,92,81.63729537015061,107,69.39170106462802,2.2608298935371978
SM Benade,100,91.11816656478106,128,77.4504415800639,2.2549558419936107
A Sharafu,369,407.6593719265867,553,346.51046613759866,2.2489533862401343
SR Hain,106,98.26069160239642,100,83.52158786203695,2.247841213796305
BJ McCarthy,169,172.42782900266718,269,146.5636546522671,2.24363453477329
HJ Armitage,78,65.3969112271906,95,55.587374543112006,2.2412625456887993
MA Abbas,104,96.02903173100347,107,81.62467697135295,2.2375323028647047
N Koncharoenkai,182,187.80703267495454,260,159.63597777371135,2.2364022226288656
FRJ Coleman,160,162.23800778653808,220,137.90230661855736,2.209769338144264
MM Patel,74,61.23100385709475,114,52.04635327853053,2.1953646721469466
Nasum Ahmed,156,157.74772469341497,178,134.0855659894027,2.191443401059729
S Rana,195,203.73680613957075,236,173.17628521863512,2.1823714781364885
Aayan Afzal Khan,595,674.8309741029544,829,573.6063279875112,2.1393672012488762
ID Blackwell,146,146.59778612912677,213,124.60811820975775,2.139188179024225
M Musonda,262,283.18988659603264,405,240.71140360662773,2.1288596393372274
TG Norris,59,44.43266960246587,58,37.76776916209599,2.123223083790401
SM Sharma,130,128.00865476285207,138,108.80735654842427,2.1192643451575734
BG Rogers,287,312.82764254600005,410,265.90349616410003,2.1096503835899965
WW Hinds,1066,1229.3538281777671,1626,1044.9507539511021,2.1049246048897885
Azhar Mahmood,126,123.6007611241869,164,105.06064695555887,2.0939353044441136
CE McConchie,126,123.88152501079863,133,105.29929625917883,2.0700703740821167
PD McGlashan,63,49.86763935148601,53,42.38749344876311,2.061250655123689
CJ Jordan,184,192.26877088834772,218,163.42845525509554,2.0571544744904458
PA Jaques,123,120.57695818215176,170,102.490414454829,2.0509585545171007
LHD Dilhara,49,33.53744423320341,60,28.5068275982229,2.04931724017771
TS Hasabnis,140,140.5996556327318,184,119.50970728782204,2.049029271217796
R Slater,90,82.1912261585668,103,69.86254223478178,2.0137457765218216
Shoriful Islam,91,83.38680820108608,106,70.87878697092317,2.0121213029076825
C Bosch,55,41.14891806513968,53,34.97658035536873,2.0023419644631266
DES Maxwell,54,40.27635253520742,45,34.23489965492631,1.9765100345073692
DJ Hooda,153,156.76024159501122,194,133.24620535575954,1.9753794644240457
CJ Bowes,99,93.2311236003007,121,79.2464550602556,1.97535449397444
DE Bollinger,50,35.71628706057789,54,30.358844001491207,1.9641155998508792
SS Cottrell,88,80.42807106288507,135,68.3638604034523,1.9636139596547693
AM Tribe,233,251.18281626019007,310,213.50539382116156,1.9494606178838438
J Goswami,419,470.07023348945535,572,399.55969846603705,1.9440301533962951
MJ Lumb,165,171.31155855317942,206,145.61482477020252,1.9385175229797482
E Claridge,79,70.1875570995303,103,59.65942353460075,1.9340576465399253
CB Sole,67,56.2207100483167,84,47.78760354106919,1.9212396458930812
EAJ Richardson,106,102.19865107339373,143,86.86885341238467,1.9131146587615333
TT Samaraweera,669,764.7242984980984,914,650.0156537233836,1.8984346276616406
M du Preez,2223,2593.00667765103,3194,2204.055676003375,1.8944323996624917
SO Ngoche,37,21.452206128422628,45,18.234375209159232,1.8765624790840767
T Shamsi,39,23.90034128373513,71,20.31529009117486,1.8684709908825141
HDPK Dharmasena,129,129.78685627264963,155,110.31882783175219,1.8681172168247813
TB Robinson,48,34.55154956829161,49,29.36881713304787,1.863118286695213
M Bhanuka,140,142.82494313780862,199,121.40120166713731,1.8598798332862685
Fayyaz Butt,201,214.6416100266034,284,182.44536852261288,1.8554631477387118
RJ van Vuuren,26,8.77619105215741,38,7.459762394333798,1.8540237605666203
K Gore,171,179.46450394094973,256,152.54482834980726,1.8455171650192739
BJ Diamanti,26,8.926855538804151,23,7.587827207983528,1.841217279201647
IDR Bradshaw,259,283.0455367484397,423,240.58870623617375,1.841129376382625
RJ Sidebottom,124,124.30826341505762,187,105.66202390279898,1.833797609720102
JA Burns,146,150.20118897321117,189,127.67101062722949,1.8328989372770508
AF Milne,180,190.32652884619066,211,161.77754951926207,1.8222450480737933
E Schiferli,79,71.61460992204485,140,60.87241843373812,1.812758156626188
C White,79,71.68171476606926,84,60.92945755115887,1.8070542448841131
DJ Reekers,38,23.529594600241122,38,20.000155410204954,1.7999844589795047
P Siaka,160,167.10328991349346,235,142.03779642646944,1.796220357353056
AA Alleyne,509,577.7106123699106,798,491.05402051442394,1.794597948557606
S Pandey,271,297.8378401797469,313,253.16216415278484,1.783783584721516
Usman Khan,39,24.924177438876082,33,21.185550823044668,1.7814449176955331
C Overton,68,59.045740967272245,79,50.188879822181406,1.7811120177818593
D Hazell,109,107.35693969015598,140,91.25339873663258,1.7746601263367423
RD Jacobs,142,146.2140751622177,225,124.28196388788506,1.7718036112114945
K Weeraratne,120,120.33250975370217,139,102.28263329064684,1.7717366709353157
AM Ellis,154,160.4240746916477,189,136.36046348790055,1.7639536512099454
PA van Meekeren,111,109.85042782768927,162,93.37286365353587,1.7627136346464127
PM Inglis,43,30.04302598474847,26,25.5365720870362,1.7463427912963803
JT Smuts,180,191.3204622053621,233,162.6223928745578,1.7377607125442212
T Munyonga,92,87.85474202956932,137,74.67653072513393,1.732346927486607
ME Sanuth,46,33.793114315992995,41,28.724147168594044,1.7275852831405956
D Ravu,128,130.33970269139274,193,110.78874728768383,1.7211252712316167
MO Jones,58,48.05635011892032,72,40.84789760108227,1.7152102398917726
Najeeb Amar,34,19.846304875250414,42,16.869359143962853,1.7130640856037147
Raza-ur-Rehman,174,184.6022329937213,215,156.9118980446631,1.7088101955336896
Imrul Kayes,2242,2617.5572894481666,3268,2224.9236960309413,1.70763039690587
A Phillip,22,5.878207472866182,25,4.996476351936255,1.7003523648063745
Hammad Mirza,268,295.31767428349553,400,251.0200231409712,1.6979976859028796
JP Kotze,407,458.9378664250489,597,390.0971864612916,1.6902813538708414
Usama Mir,38,24.83287659833533,30,21.107945108585028,1.6892054891414972
DO Leicher,52,41.307168995328226,55,35.11109364602899,1.688890635397101
Rumman Raees,27,11.902442156347647,25,10.1170758328955,1.6882924167104498
Tapash Baisya,113,113.12255612258203,217,96.15417270419472,1.6845827295805278
Sanwar Hossain,115,115.48309195644241,203,98.16062816297604,1.6839371837023962
Iftikhar Anjum,203,219.1053032947194,335,186.2395078005115,1.676049219948851
AL Hodgkinson,121,122.80013991569024,169,104.3801189283367,1.66198810716633
BL Kotze,27,12.410687649460284,52,10.549084502041241,1.645091549795876
TD Astle,79,73.7110156230627,80,62.6543632796033,1.6345636720396697
AC Botha,265,292.5850607932449,419,248.69730167425817,1.630269832574183
Tanzim Hasan Sakib,95,92.6027492701499,126,78.71233687962741,1.6287663120372584
Y Cariah,93,90.25643155002155,167,76.71796681751832,1.6282033182481683
DA Minors,104,103.26390878811482,176,87.7743224698976,1.6225677530102403
J Louw,23,8.032514177485469,7,6.8276370508626485,1.617236294913735
B Bezuidenhout,266,293.93594418505614,370,249.8455525572977,1.615444744270229
T van der Gugten,116,117.49390466776134,170,99.86981896759714,1.613018103240286
AE Smith,45,33.97815920085225,30,28.88143532072441,1.6118564679275589
NE Farrant,41,29.547029076187997,64,25.114974714759796,1.5885025285240204
AR Cusack,264,292.1674116337822,422,248.34229988871485,1.565770011128515
K Pierre,39,27.63099777506939,47,23.48634810880898,1.551365189119102
GA Rogers,32,19.417489485833393,50,16.504866062958385,1.5495133937041614
NFI McCallum,233,256.0035592982314,366,217.60302540349667,1.5396974596503328
TSS Mackintosh,169,180.7762666992722,203,153.65982669438137,1.5340173305618634
RP Lefebvre,43,32.548712451357986,68,27.66640558365429,1.533359441634571
Mohammad Wasim,81,77.43241583289014,90,65.81755345795662,1.518244654204338
G Hoey,24,10.485370812564753,30,8.91256519068004,1.508743480931996
Arshdeep Singh,39,28.244996760734903,36,24.008247246624666,1.4991752753375334
CM Edwards,1054,1222.3993516317619,1464,1039.0394488869977,1.4960551113002338
JR Philippe,65,58.87275619355934,91,50.04184276452544,1.4958157235474558
MBS Jonkman,20,5.968934695812099,33,5.073594491440284,1.4926405508559717
Saeed Ajmal,323,362.47699963002253,539,308.10544968551915,1.4894550314480852
JAD Lawrenson,177,190.73021135739208,215,162.12067965378327,1.487932034621673
L Sreekumar,57,49.595945750976114,69,42.1565538883297,1.4843446111670304
PJC Hoffmann,30,18.007638176863722,23,15.306492450334163,1.4693507549665836
Hamza Tariq,99,99.25459914176095,144,84.3664092704968,1.4633590729503196
BOP Fernando,148,156.9073501809734,238,133.3712476538274,1.4628752346172604
SR Clark,69,64.07029000325103,90,54.45974650276337,1.4540253497236626
JT Ball,38,27.638168209690107,50,23.49244297823659,1.450755702176341
Mohammad Aadil Alam,70,65.29681777541666,82,55.50229510910415,1.4497704890895846
CL Hooper,93,92.49532684803505,118,78.6210278208298,1.4378972179170204
RA Mariu,76,72.61769379014642,93,61.725039721624455,1.4274960278375546
MM English,107,109.17543121803376,124,92.7991165353287,1.4200883464671308
BT Foakes,61,55.261792423012565,78,46.97252355956068,1.4027476440439322
Marufa Akter,60,54.18196082568464,99,46.05466670183194,1.3945333298168059
RK Singh,55,48.30168045004526,43,41.05642838253847,1.394357161746153
Nasir Aziz,81,78.95301865658723,125,67.11006585809915,1.3889934141900853
C Jonker,31,20.170254315853672,34,17.14471616847562,1.3855283831524379
RP Yadav,57,50.79813807657494,75,43.1784173650887,1.3821582634911302
S Snater,21,8.466569021932754,13,7.196583668642841,1.380341633135716
Zahoor Khan,143,152.00739162440112,259,129.20628288074096,1.3793717119259044
MJG Rippon,112,115.55287336928014,160,98.21994236388811,1.378005763611189
GA Elwiss,244,270.9842350876639,331,230.33659982451428,1.366340017548572
MJ Potts,45,36.929606491615175,62,31.390165517872898,1.3609834482127101
JL Ontong,97,98.17442300395005,136,83.44825955335754,1.3551740446642455
CD Collymore,39,29.943481139874176,71,25.45195896889305,1.3548041031106952
GF Linde,27,15.83136152830771,31,13.456657299061552,1.3543342700938448
JA McCollum,178,193.53033192801894,246,164.5007821388161,1.3499217861183894
Abrar Ahmed,28,17.06544999068958,19,14.505632492086143,1.3494367507913858
T Suri,91,91.20511130324347,127,77.52434460775694,1.3475655392243056
SJ Bryce,298,334.75565861375344,417,284.5423098216904,1.3457690178309576
Shuvagata Hom,70,66.52272063074419,88,56.54431253613256,1.345568746386744
L Winfield-Hill,294,330.0557885403668,474,280.54742025931176,1.3452579740688235
DR Chumney,219,241.95192446469025,336,205.6591357949867,1.3340864205013303
R MacDonald-Gay,17,4.348168859147137,14,3.6959435302750663,1.3304056469724934
RTM Mendis,50,43.183539970626086,50,36.70600897503217,1.329399102496783
MK Villiers,32,22.00913302506338,32,18.707763071303873,1.3292236928696126
JC Tredwell,163,176.1471874676364,247,149.72510934749093,1.3274890652509073
PC de Silva,77,75.03263759656329,98,63.777741957078796,1.3222258042921204
M Mani,54,48.011089896453115,60,40.80942641198514,1.3190573588014858
GS Ballance,454,518.6088477765419,647,440.81752061006057,1.318247938993943
IG Butler,78,76.26294269101021,125,64.82350128735868,1.3176498712641318
M Dillon,44,36.28214542929593,52,30.83982361490154,1.3160176385098459
D Keulder,132,139.83862525780245,221,118.86283146913208,1.3137168530867924
S Sriharsha,200,219.85072250986332,295,186.8731141333838,1.3126885866616191
A Nao,54,48.239597900365794,71,41.00365821531092,1.2996341784689078
SJ Harmison,80,78.85391224971654,138,67.02582541225907,1.2974174587740932
LK Ebsary,23,11.897379296416432,24,10.112772401953967,1.2887227598046034
TH David,45,37.89389074494454,56,32.20980713320286,1.279019286679714
KA Hope,138,147.30787041694666,201,125.21168985440465,1.2788310145595347
NA Saini,92,93.24185996929815,103,79.25558097390342,1.274441902609658
Ziaur Rahman,83,82.67636554162038,91,70.27491071037733,1.2725089289622673
SE Bond,173,188.6707917289153,271,160.370172969578,1.2629827030422007
SM Mayers,162,175.7364845491836,241,149.37601186680604,1.2623988133193962
JJ Davidson,38,29.86164306188404,34,25.382396602601432,1.261760339739857
SJ Coyte,154,166.46314660593984,233,141.49367461504886,1.250632538495114
NW Bracken,174,189.99953347564116,265,161.49960345429497,1.250039654570503
Akshay Homraj,159,172.4047319028325,230,146.54402211740762,1.245597788259238
