batsman,actual_runs,expected_runs,balls,replacement_exp,batting_war
MN Waller,1039,1061.3560298664313,1383,902.1526253864665,13.684737461353347
PSP Handscomb,632,583.2940368928661,656,495.79993135893613,13.620006864106387
RK Paudel,1727,1871.7433723215893,2389,1590.981866473351,13.601813352664909
NJ O'Brien,1692,1831.9758803225113,2394,1557.1794982741346,13.482050172586536
SV Samson,510,441.66786938854824,527,375.417688980266,13.4582311019734
Iftikhar Ahmed,527,462.99039036437,497,393.5418318097145,13.34581681902855
S Lamichhane,450,372.4563813079504,511,316.58792411175784,13.341207588824215
LE Plunkett,536,475.41676184801605,503,404.10424757081364,13.189575242918636
SA Abbott,374,285.17219041106983,397,242.39636184940935,13.160363815059066
S Chanderpaul,3804,4321.2678064592465,5605,3673.077635490359,13.092236450964084
Nasir Hossain,1240,1305.539979948121,1579,1109.708982955903,13.029101704409708
R Shepherd,396,313.4874457848269,398,266.4643289171029,12.953567108289713
RP Burl,761,743.3721368316285,929,631.8663163068842,12.91336836931158
LMP Simmons,1958,2152.7761528271044,2741,1829.8597299030387,12.814027009696133
R Trumpelmann,483,418.05506883032774,609,355.3468085057786,12.76531914942214
Karan KC,550,497.3097197648151,622,422.7132618000928,12.728673819990718
CA Ingram,761,746.8946265673704,935,634.8604325822648,12.613956741773517
TAM Siriwardana,516,459.10602677252916,539,390.2401227566498,12.575987724335022
AM Blignaut,284,187.48196159128685,264,159.35966735259382,12.464033264740618
LOB Cann,214,105.26265846185936,174,89.47325969258046,12.452674030741955
SM Ervine,321,231.9283428541833,350,197.1390914260558,12.386090857394418
K Verreynne,521,467.35761919139264,582,397.25397631268373,12.374602368731626
SR Mukkamalla,982,1011.2581416086651,1217,859.5694203673653,12.243057963263471
R Rampaul,338,253.87504958288926,450,215.79379214545585,12.220620785454415
SP Narine,363,283.3912881107578,455,240.88259489414412,12.211740510585589
Shayan Jahangir,624,591.2919994237669,687,502.5981995102019,12.140180048979811
Towhid Hridoy,866,876.3260106039893,1037,744.8771090133909,12.112289098660915
M Jansen,464,403.80842117316433,449,343.2371579971897,12.076284200281032
GP Swann,475,417.5290445925006,525,354.89968790362553,12.010031209637447
DS Smith,973,1004.7134985470296,1379,854.0064737649752,11.899352623502477
PW Borren,413,349.7859638185588,463,297.31806924577495,11.568193075422505
SR Taylor,934,963.0173943979762,1202,818.5647852382798,11.543521476172021
MO Odumbe,324,245.62908163594003,363,208.78471939054901,11.521528060945098
RR Hendricks,930,959.3964677665826,1211,815.4869976015952,11.451300239840474
OF Smith,199,99.84613324700584,128,84.86921325995496,11.413078674004504
LE Bosman,301,220.40084902360246,318,187.3407216700621,11.36592783299379
SW Ambris,473,422.88688596301137,505,359.4538530685596,11.354614693144038
AR Patel,783,787.6278235727397,887,669.4836500368286,11.351634996317136
L Siaka,749,747.8652497853982,1013,635.6854623175884,11.331453768241158
TM Odoyo,830,846.0974726838947,1201,719.1828517813104,11.081714821868957
BJ Hodge,516,477.67570489146397,583,406.0243491577444,10.997565084225561
MS Atapattu,1978,2197.918698871158,2960,1868.2308940404844,10.976910595951562
A Balbirnie,2628,2962.7340456262855,3557,2518.323938782343,10.967606121765721
Asif Ali,375,312.25805883525817,317,265.41935000996943,10.958064999003057
VVS Laxman,828,846.4346473775313,1142,719.4694502709016,10.853054972909842
JL Smith,249,166.18831420847954,222,141.2600670772076,10.77399329227924
R Ngarava,242,160.62780110710546,288,136.53363094103963,10.546636905896037
Wahab Riaz,725,730.5634351940764,863,620.978919914965,10.4021080085035
Shadab Khan,714,717.7194223730652,866,610.0615090171054,10.393849098289456
JN Loftie-Eaton,951,996.7199232603186,1317,847.2119347712709,10.378806522872912
Gulsan Jha,689,690.3501220418638,874,586.7976037355842,10.220239626441582
S Prasanna,421,375.17605533043553,460,318.8996470308702,10.21003529691298
Naseem Khushi,360,304.0076204364717,335,258.40647737100096,10.159352262899905
VS Solanki,829,855.7845763341636,1194,727.416889884039,10.158311011596094
CH Morris,467,430.14423328062696,474,365.6225982885329,10.137740171146708
R Ashwin,707,713.3015177965143,831,606.3062901270372,10.069370987296281
T Thushara,357,301.62878705758783,386,256.38446899894967,10.061553100105034
SR Patel,482,448.87431640805215,532,381.54316894684433,10.045683105315566
AT Rayudu,1637,1807.9467145491762,2143,1536.7547073667997,10.024529263320028
Mohammad Amir,363,309.524860319529,457,263.09613127159963,9.990386872840038
Jatinder Singh,1670,1847.195695742416,2299,1570.1163413810536,9.988365861894636
TLW Cooper,576,561.3827187841166,776,477.1753109664991,9.882468903350087
T de Zorzi,403,358.0671331362541,419,304.357063165816,9.864293683418401
M Muralitharan,317,257.3199291169067,386,218.72193974937068,9.827806025062932
SO Tikolo,705,714.319687868493,1097,607.1717346882191,9.782826531178092
AC Voges,798,823.9137875281292,956,700.3267193989099,9.767328060109014
Aasif Sheikh,1470,1614.5608628378525,2010,1372.3767334121746,9.762326658782536
Afif Hossain,548,530.0393080969344,631,450.5334118823942,9.746658811760579
S Matsikenyeri,1309,1426.1156504552487,1968,1212.1983028869613,9.68016971130387
Shoaib Khan,843,878.3861846342764,1025,746.628256939135,9.637174306086502
G Singh,938,990.6519040867585,1155,842.0541184737447,9.594588152625533
SF Mire,729,744.8082075786825,944,633.0869764418801,9.59130235581199
Naved-ul-Hasan,449,415.4469491162999,519,353.1299067488549,9.587009325114508
JS Malhotra,358,308.65370532402596,382,262.35564952542205,9.564435047457795
Rizwan Cheema,196,118.1048548989201,167,100.38912666408208,9.561087333591791
AL Phehlukwayo,827,860.9207312104975,996,731.7826215289228,9.521737847107715
JF Mooney,610,605.6574111558034,746,514.8087994824328,9.519120051756715
JN Malan,958,1015.2225203052761,1177,862.9391422594847,9.506085774051531
W Madhevere,743,763.9799975548451,963,649.3829979216183,9.361700207838169
KD Karthik,1624,1801.034497766431,2275,1530.8793231014663,9.31206768985337
SM Katich,1041,1115.2115780981362,1517,947.9298413834158,9.307015861658419
Z Khan,531,515.2586296439615,758,437.9698351973673,9.303016480263272
B Lee,865,908.238143131551,1087,772.0024216618184,9.299757833818159
SM Davies,244,177.6553192509678,239,151.00702136332262,9.299297863667737
SSJ Brooks,842,881.255364112418,1150,749.0670594955552,9.293294050444478
SL Malinga,508,489.0955494666252,701,415.7312170466314,9.22687829533686
JWA Taylor,879,925.7328857017383,1105,786.8729528464775,9.212704715352254
AGS Gous,403,366.51350214193315,450,311.53647682064314,9.146352317935685
AN Petersen,498,478.42459539604357,610,406.660906086637,9.1339093913363
FDM Karunaratne,1044,1121.4655869280878,1363,953.2457488888746,9.075425111112542
BFW de Leede,1155,1252.441363804161,1621,1064.5751592335369,9.042484076646314
Rashid Latif,335,287.91721898080186,408,244.72963613368157,9.027036386631844
CJ Ferguson,663,674.4519604725813,795,573.284166401694,8.971583359830595
AR Nurse,454,429.3922806657598,464,364.9834385658958,8.901656143410417
NO Miller,279,223.7739861592804,362,190.20788823538834,8.879211176461165
C Green,626,634.1120075641682,770,538.9952064295429,8.700479357045708
M Levitt,443,419.19691765892776,533,356.3173800100886,8.668261998991142
Ashfaq Ahmed,343,301.78194460918,395,256.514652917803,8.6485347082197
AJ Hall,387,353.84936607999646,464,300.771961167997,8.6228038832003
LV van Beek,505,496.4534921675324,610,421.9854683424025,8.30145316575975
MW Short,260,208.32168094145223,274,177.07342880023438,8.292657119976562
KMA Paul,304,260.22860265338323,316,221.19431225537573,8.280568774462427
Yasir Hameed,1459,1619.388824539596,2225,1376.4805008586566,8.251949914134343
CO Obuya,737,770.0681831939088,1040,654.5579557148225,8.244204428517753
AJ Burger,199,137.40876849002527,204,116.79745321652148,8.220254678347853
CK Kapugedera,1505,1674.3106891872003,2157,1423.1640858091203,8.183591419087975
Sompal Kami,689,714.652673573046,918,607.4547725370891,8.154522746291093
Ahmed Shehzad,2555,2910.1605069960383,3623,2473.6364309466326,8.136356905336743
DM Bravo,3007,3442.2427141216235,4475,2925.90630700338,8.109369299662012
S Dhaniram,281,235.7741366832389,316,200.40801618075307,8.059198381924693
Shahriar Nafees,1216,1335.8724968264573,1817,1135.4916223024886,8.050837769751137
HH Streak,736,771.1987636374558,1106,655.5189490918375,8.04810509081625
GB Hogg,647,666.5299431332049,818,566.5504516632242,8.044954833677583
PP Shaw,189,127.91145555279383,174,108.72473721987475,8.027526278012525
N Boje,215,159.21932091654423,211,135.3364227790626,7.966357722093742
L Vincent,1089,1187.6542732885107,1593,1009.506132295234,7.949386770476599
Moin Khan,274,229.26080056094955,318,194.87168047680711,7.912831952319289
CR Brathwaite,527,527.243500977235,613,448.1569758306498,7.88430241693502
JE Taylor,258,211.15812527131033,300,179.48440648061379,7.851559351938621
Ayan Khan,948,1022.9706788020827,1294,869.5250769817703,7.847492301822967
Aaron Jones,1620,1813.6419604962675,2287,1541.5956664218274,7.840433357817256
SS Pathirana,332,298.3738696819785,399,253.6177892296817,7.83822107703183
DS Airee,979,1059.5921362749405,1368,900.6533158336994,7.8346684166300635
Alok Kapali,613,629.782546804637,910,535.3151647839414,7.768483521605856
RJ Peterson,523,524.0028898305014,636,445.4024563559262,7.7597543644073825
Mohammad Rafique,492,488.355843883381,745,415.10246730087385,7.6897532699126145
Asif Khan,1270,1403.6786679806423,1606,1193.126867783546,7.687313221645399
SMSM Senanayake,290,250.86153313490559,321,213.23230316466973,7.676769683533027
PA de Silva,390,369.6716655696707,487,314.2209157342201,7.577908426577989
Junaid Siddique,1022,1113.37755114474,1528,946.370918473029,7.562908152697105
JD Campbell,248,202.95976112513304,218,172.5157969563631,7.548420304363691
MF Maharoof,799,851.7054782982433,991,723.9496565535068,7.505034344649323
NT Broom,919,993.4730010981572,1168,844.4520509334336,7.454794906656639
C Karunaratne,451,443.1226034410836,589,376.654212924921,7.434578707507899
BJ Bennett,318,286.81696929800495,326,243.7944239033042,7.420557609669581
A Flower,332,303.7690004610889,472,258.2036503919256,7.379634960807442
A Vala,1783,2011.1439319860458,2594,1709.4723421881388,7.352765781186122
Shoaib Akhtar,217,168.88700650322806,249,143.55395552774385,7.344604447225615
Mohammad Naveed,275,237.38198161121966,267,201.77468436953671,7.322531563046328
J Botha,594,612.8152957576638,718,520.8930013940142,7.310699860598584
AJ Bichel,258,217.63922900619787,291,184.99334465526817,7.300665534473183
FA Allen,200,149.6015128593345,207,127.16128593043432,7.283871406956568
JG Bethell,317,287.33281659718403,361,244.23289410760643,7.276710589239357
AD Mascarenhas,245,202.92060565023817,262,172.48251480270244,7.251748519729756
HDRL Thirimanne,3164,3637.0518510970246,4444,3091.494073432471,7.2505926567529055
C Zhuwao,154,95.89550688752024,137,81.51118085439221,7.248881914560779
AR McBrine,812,870.053121893109,1110,739.5451536091426,7.245484639085737
MW Forde,172,117.95052605162991,144,100.25794714388542,7.174205285611459
Nizakat Khan,508,513.4430453394457,628,436.42658853852885,7.1573411461471155
AR Adams,165,110.4124805687417,154,93.85060848343045,7.114939151656955
J Liyanage,566,584.6621462186706,717,496.96282428587,6.903717571413
RL Chase,799,859.5524072167318,1072,730.619546134222,6.838045386577801
MRJ Watt,703,746.721266521122,882,634.7130765429537,6.828692345704633
IJ Harvey,259,224.66496037573395,287,190.96521631937387,6.803478368062613
DR Tuffey,188,141.79210168760045,200,120.52328643446037,6.747671356553963
P Mustard,219,178.53041770949247,244,151.7508550530686,6.724914494693141
MW Machan,393,383.2877377208085,497,325.7945770626872,6.720542293731279
MA Wood,147,95.19685393326003,143,80.91732584327103,6.608267415672897
MK Pandey,558,579.0793605618023,624,492.217456477532,6.578254352246802
TK Curran,303,279.3401857671935,332,237.43915790211446,6.556084209788554
Pargat Singh,895,976.4491405189939,1179,829.9817694411448,6.501823055885518
SN Thakur,329,310.64548303446924,321,264.0486605792988,6.495133942070117
Z Crawley,199,157.99522650064105,208,134.2959425255449,6.470405747445511
NM Coulter-Nile,252,220.54515769510175,275,187.46338404083647,6.453661595916353
TA Boult,216,178.32169215549848,284,151.5734383321737,6.442656166782629
I Udana,227,191.64040945452362,236,162.89434803634506,6.410565196365494
Muhammad Usman,888,969.5825026928318,1212,824.145127288907,6.385487271109298
JW Hastings,271,243.8418208099926,281,207.2655476884937,6.373445231150629
Basil Hameed,1051,1161.8724541489064,1458,987.5915860265704,6.340841397342956
AA Mulla,150,101.91503336468271,160,86.6277783599803,6.33722216400197
Khushdil Shah,329,313.0230795805584,340,266.0696176434746,6.29303823565254
Aqib Ilyas,1191,1327.90427347802,1648,1128.718632456317,6.228136754368302
Saud Shakeel,374,367.24563511244344,455,312.1587898455769,6.18412101544231
SP Krishnamurthi,255,227.78181759273153,266,193.6145449538218,6.138545504617821
JA Rudolph,820,892.5398278796778,1228,758.658853697726,6.134114630227396
Mohammad Mithun,711,764.3234402860932,948,649.6749242431791,6.132507575682086
GC Wilson,1232,1377.3658394443373,1653,1170.7609635276867,6.1239036472313275
AK Sah,322,307.6260905045299,382,261.4821769288504,6.051782307114962
CB Wishart,361,353.732852922762,496,300.6729249843477,6.032707501565232
AJ Turner,192,155.06395205484012,165,131.8043592466141,6.01956407533859
RD Rickelton,232,202.24569700951275,255,171.90884245808584,6.0091157541914155
ZE Green,822,896.6380523961445,1138,762.1423445367228,5.985765546327718
HJH Marshall,661,707.2542265418438,980,601.1660925605672,5.983390743943278
CN Greaves,353,345.33523929714676,408,293.53495340257473,5.946504659742527
AC Agar,322,309.0051289903783,400,262.65435964182154,5.9345640358178455
H Patel,176,137.37637664114055,198,116.76992014496946,5.9230079855030535
W Barresi,882,968.350727995992,1184,823.0981187965932,5.890188120340679
T Banton,172,133.12653409265133,186,113.15755397875363,5.884244602124637
AAP Atkinson,104,53.49069273673858,81,45.467088826227794,5.85329111737722
D Heyliger,213,181.90444853225634,225,154.61878125241788,5.838121874758213
Abid Ali,234,206.7296701467491,257,175.72021962473673,5.827978037526327
KH Prajapati,996,1103.2816897682128,1351,937.7894363029809,5.8210563697019095
EH Hutchinson,123,76.86498514825473,125,65.33523737601652,5.766476262398347
Sohail Tanvir,399,402.548629405737,468,342.1663349948765,5.683366500512352
Mosaddek Hossain,524,549.6185228150243,655,467.1757443927707,5.682425560722931
J Fraser-McGurk,98,48.62655585480759,77,41.33257247658645,5.666742752341355
T Stubbs,218,190.44429282352021,237,161.87764889999218,5.612235110000782
RE van der Merwe,267,248.21074433503537,302,210.97913268478007,5.602086731521993
JP Greaves,246,223.61359323729343,257,190.0715542516994,5.592844574830059
TK Musakanda,210,181.7455270197688,240,154.48369796680348,5.551630203319652
PJ Hughes,826,906.6978360130489,1118,770.6931606110916,5.530683938890843
SCJ Broad,509,533.7752542555618,692,453.7089661172275,5.529103388277252
L Tucker,844,928.4249949977198,1045,789.1612457480618,5.483875425193821
JR Hazlewood,131,90.72051530293102,164,77.11243800749136,5.388756199250864
CD Wallace,515,543.1899424642428,598,461.71145109460633,5.3288548905393665
Shaheen Shah Afridi,250,231.71649746879194,296,196.95902284847315,5.304097715152684
D Wiese,328,323.51006429795063,375,274.983554653258,5.301644534674199
SMA Priyanjan,420,431.996607809321,533,367.1971166379228,5.280288336207718
Kamran Ghulam,210,185.18348041714623,213,157.4059583545743,5.259404164542571
S Randiv,280,267.58249899793697,390,227.4451241482464,5.255487585175359
Rameez Shahzad,848,935.9693926734924,1118,795.5739837724685,5.242601622753147
CA Young,149,113.78130330089601,175,96.71410780576161,5.228589219423839
Kashif Daud,282,270.8391024522867,318,230.21323708444368,5.178676291555632
Mohammad Sami,246,228.79764422942546,362,194.47799759501163,5.152200240498837
Amjad Javed,238,219.47402012656983,267,186.55291710758434,5.144708289241566
SW Masakadza,109,67.79965470746012,112,57.629706501341104,5.137029349865889
Harmeet Singh,227,206.63028467453836,228,175.6357419733576,5.13642580266424
MA Vermeulen,517,547.815093777121,796,465.6428297105528,5.13571702894472
MA Starc,573,613.889186701262,758,521.8058086960727,5.119419130392726
MJ Henry,270,257.83236792629293,298,219.15751273734898,5.084248726265102
Anamul Haque,1322,1495.7545421813543,1785,1271.3913608541511,5.060863914584888
DT Johnston,361,365.3296698828566,473,310.5302194004281,5.046978059957189
P Kumar,292,284.4840339970869,338,241.81142889752385,5.018857110247614
PJ Cummins,525,558.622042468737,652,474.8287360984265,5.017126390157353
G Kirsten,186,160.20336634085308,228,136.1728613897251,4.982713861027489
Abdullah Shafique,624,675.6759805566052,813,574.3245834731143,4.967541652688567
Mominul Haque,495,524.8663197229732,671,446.1363717645272,4.8863628235472785
Faheem Ashraf,320,319.12486068026533,390,271.2561315782255,4.874386842177449
JL Carter,560,601.6007609103119,778,511.3606467737651,4.86393532262349
AA Obanda,487,515.9373686526055,704,438.5467633547147,4.8453236645285305
NV Knight,339,341.8421068896831,483,290.56579085623065,4.843420914376935
M Morkel,268,258.6592737795562,364,219.86038271262277,4.813961728737723
A Athanaze,306,303.61057378795385,378,258.06898771976074,4.793101228023926
AG Prince,761,838.9297736740473,1126,713.0903076229401,4.790969237705985
Naseem Shah,184,160.20492181374078,213,136.17418354167967,4.782581645832034
Anwar Ali,300,296.75464669013513,339,252.24144968661486,4.775855031338514
Rishad Hossain,98,59.429437314568474,70,50.5150217173832,4.74849782826168
CRD Fernando,170,144.84585053339666,253,123.11897295338716,4.688102704661285
C Tear,473,501.5494771386418,625,426.3170555678455,4.66829444321545
Farhad Reza,316,317.14723677697947,522,269.57515126043256,4.642484873956744
BMAJ Mendis,593,643.1875169725199,741,546.7093894266419,4.629061057335809
ARI Umeed,138,107.97913931824706,139,91.78226842051001,4.621773157948999
SJ Benn,182,160.73288152278664,242,136.62294929436865,4.537705070563135
TA Blundell,266,260.18351116299704,309,221.15598448854746,4.484401551145254
AM Hardie,166,142.68803077497412,201,121.284826158728,4.471517384127201
HH Dippenaar,1283,1456.9070951849892,1903,1238.3710309072408,4.462896909275924
NRJ Croes,390,407.3661113518217,500,346.26119464904843,4.373880535095156
GJ Delany,217,203.96812267177984,228,173.37290427101286,4.362709572898714
BN Cooper,148,122.91160252579019,175,104.47486214692165,4.352513785307835
LM Jongwe,315,319.3825428625853,398,271.4751614331975,4.352483856680249
GT Main,82,45.28215534966364,89,38.489832047214094,4.351016795278591
V Shankar,194,177.2602001286887,210,150.6711701093854,4.33288298906146
L Gregory,117,86.68575015092114,116,73.68288762828297,4.331711237171703
BR McDermott,223,211.4839259142374,280,179.76133702710177,4.323866297289823
IG Holland,368,382.1211274459006,481,324.8029583290155,4.31970416709845
RG Aga,114,83.3503790093768,122,70.84782215797027,4.315217784202973
RW Chakabva,1106,1250.5625108669021,1650,1062.9781342368667,4.302186576313329
AJ Stewart,287,287.12747610687114,409,244.05835469084047,4.294164530915952
GW Flower,627,687.1792220199517,963,584.1023387169589,4.289766128304109
Tayyab Tahir,181,162.48859334267644,185,138.11530434127496,4.288469565872504
RN Lewis,134,107.84992353870282,128,91.6724350078974,4.232756499210259
DN Wellalage,315,320.9861531127999,415,272.8382301458799,4.216176985412011
Asad Shafiq,1312,1493.971553851906,1986,1269.87582077412,4.212417922587997
SK Patel,559,608.358877962863,731,517.1050462684335,4.189495373156649
KA Maharaj,239,232.04532196295253,301,197.23852366850966,4.176147633149034
Mahbubul Alam,81,46.413327357233456,72,39.451328253648434,4.154867174635156
NN Odhiambo,189,173.60476528906463,291,147.56405049570492,4.143594950429508
PJ Ingram,193,178.53147341026556,239,151.75175239872573,4.124824760127427
AJ Hosein,266,264.7622549723526,375,225.0479167264997,4.095208327350031
SJ Myburgh,347,360.1321436084056,466,306.11232206714476,4.088767793285524
Umar Gul,442,471.92098574762235,648,401.132837885479,4.086716211452102
JC Archer,148,126.04374291017837,151,107.13718147365161,4.086281852634839
DL Chahar,191,176.82373773524714,204,150.30017707496006,4.069982292503994
MJ Hay,166,148.15472238973862,168,125.93151403127783,4.006848596872217
TJ Friend,132,108.24534806545476,175,92.00854585563654,3.999145414436346
JJ Tucker,203,192.31493249276656,321,163.46769261885157,3.9532307381148426
DAJ Bracewell,221,213.51201916170993,279,181.48521628745343,3.9514783712546575
MK Tiwary,287,291.23345163251037,412,247.5484338876338,3.9451566112366208
RK Kleinveldt,105,77.14148070475001,129,65.5702585990375,3.9429741400962497
Washington Sundar,329,340.87651397948184,400,289.74503688255953,3.925496311744047
CG Williams,427,456.28410865196736,550,387.84149235417226,3.915850764582774
KNM Fernando,158,140.32907610130613,169,119.27971468611021,3.872028531388979
AA Jangoo,153,134.7628233194536,170,114.54839982153554,3.845160017846446
R Chopra,403,428.90274653860314,537,364.56733455781267,3.843266544218733
TJ Murtagh,143,123.10306412942046,190,104.63760451000739,3.8362395489992607
EC Joyce,1845,2125.5377592015607,2666,1806.7070953213265,3.8292904678673496
P Khadka,252,251.46359459103203,317,213.74405540237723,3.8255944597622773
RJ Nicol,586,644.4327420694982,805,547.7678307590735,3.823216924092651
MP Breetzke,233,229.24246091288757,238,194.85609177595444,3.814390822404556
KJJ van Noortwijk,141,121.33972113368984,143,103.13876296363635,3.7861237036363646
PHKD Mendis,353,370.80751225129677,488,315.18638541360224,3.7813614586397764
K Rabada,401,427.37496503917015,514,363.2687202832946,3.773127971670539
SR Thompson,178,165.12781834812716,198,140.3586455959081,3.7641354404091913
NR Kirton,560,614.5839677675206,763,522.3963726023925,3.760362739760751
JWM Dalrymple,487,528.9138765391438,677,449.5767950582722,3.7423204941727817
Simi Singh,406,434.0620701303789,517,368.95275961082206,3.7047240389177944
STR Binny,230,227.0068185785465,252,192.95579579176453,3.704420420823547
PBB Rajapaksa,89,61.22898905897249,87,52.044640700126614,3.6955359299873387
Tanwir Afzal,161,146.03386519036135,182,124.12878541180714,3.6871214588192855
GJ Hopkins,236,234.4507359981388,317,199.283125598418,3.6716874401582005
Mohammad Saifuddin,360,380.4594250598318,439,323.39051130085704,3.6609488699142956
M Kaif,1314,1503.4724553141166,2062,1277.9515870169992,3.6048412983000846
JNT Seales,51,17.95120065135035,62,15.258520553647799,3.5741479446352202
MJ McClenaghan,108,85.03502213658557,143,72.27976881609773,3.572023118390227
L Klusener,163,150.1154442257803,156,127.59812759191324,3.540187240808676
N Davin,165,152.59467383890086,211,129.70547276306573,3.529452723693427
D Langford-Smith,79,51.45507520732823,84,43.73681392622899,3.526318607377101
DL Hemp,268,274.12328332818015,398,233.00479082895313,3.499520917104687
B Evans,121,101.38642597694236,154,86.178462080401,3.4821537919598997
JN Gillespie,115,94.4186848448167,110,80.25588211809419,3.4744117881905807
JJ van der Wath,89,64.08744065280183,72,54.474324554881555,3.4525675445118447
WD Parnell,574,635.2788276494742,743,539.9870035020531,3.4012996497946917
Khurram Khan,237,238.9145651743676,318,203.07738039821245,3.3922619601787547
AF Giles,286,296.64416325725995,390,252.14753876867096,3.3852461231329043
Khaled Mahmud,283,293.18818198040174,483,249.20995468334146,3.3790045316658537
KW Richardson,75,48.64787391761067,70,41.35069282996906,3.3649307170030935
DA Marillier,249,253.51536741348522,355,215.48806230146243,3.3511937698537566
DJM Short,211,209.94069969322643,274,178.44959473924246,3.2550405260757542
Zawar Farid,132,117.03919981736297,145,99.48331984475853,3.2516680155241473
KTGD Prasad,120,102.99708465888524,117,87.54752196005245,3.245247803994755
MP O'Dowd,2111,2446.196743209329,2904,2079.2672317279294,3.173276827207064
Hassnain Shah,70,45.12744581994481,56,38.35832894695309,3.164167105304691
Dolar Mahmud,61,34.72822541565339,44,29.51899160330538,3.148100839669462
Kaleemullah,125,110.03735186384192,139,93.53174908426563,3.1468250915734375
L Balaji,104,85.49825752930634,132,72.67351889991039,3.1326481100089607
T Mishra,395,427.8648787691386,564,363.6851469537678,3.13148530462322
BA Carse,215,216.20064267212547,283,183.77054627130664,3.122945372869336
NT Ellis,73,49.244192615884494,69,41.85756372350182,3.114243627649818
RR Watson,239,244.55175747887066,344,207.86899385704004,3.113100614295996
JF Smith,132,118.73450684006725,151,100.92433081405716,3.1075669185942845
M Kartik,102,83.49171927542723,137,70.96796138411314,3.1032038615886863
J Little,81,58.96223957984609,90,50.11790364286917,3.0882096357130826
Bilawal Bhatti,89,68.45856722297584,77,58.18978213952946,3.081021786047054
Mohammad Hasnain,53,26.12054933975738,34,22.20246693879377,3.0797533061206233
TP Visee,72,48.89552718393152,66,41.56119810634179,3.043880189365821
Aamer Yamin,95,76.17690157802116,101,64.75036634131799,3.0249633658682016
Haris Rauf,101,83.51533267426959,122,70.98803277312915,3.001196722687085
B Sai Sudharsan,127,114.14010664465474,144,97.01909064795652,2.998090935204348
Shamsur Rahman,266,277.96385540028643,357,236.26927709024346,2.9730722909756535
CO Browne,144,134.48910421605092,171,114.31573858364328,2.968426141635672
DBL Powell,105,88.6551640315469,139,75.35688942681486,2.964311057318514
MJ Cosgrove,78,57.066757080273824,81,48.506743518232746,2.9493256481767256
D Gough,137,126.55548333641832,198,107.57216083595557,2.942783916404443
MD Dai,277,291.5329012743198,367,247.8029660831718,2.919703391682819
NM Hauritz,295,312.84383697073054,317,265.91726142512096,2.9082738574879046
Mehran Khan,66,43.64589623919373,70,37.099011803314674,2.8900988196685327
MB Loye,142,133.56752397333014,190,113.53239537733062,2.8467604622669382
HR Walsh,172,168.97955492746078,264,143.63262168834166,2.8367378311658342
U Bhatti,120,107.8526216339055,131,91.67472838881967,2.8325271611180325
DG Brownlie,361,391.4122910641972,500,332.70044740456757,2.829955259543243
Jahurul Islam,226,233.3941669070168,325,198.38504187096427,2.761495812903573
KH Pandya,130,120.57373207273423,131,102.48767226182409,2.7512327738175912
MA Agarwal,86,68.84162663351587,91,58.51538263848849,2.748461736151151
Sohag Gazi,182,181.87472506928762,207,154.59351630889446,2.7406483691105534
RD Shah,407,446.63443414000284,647,379.6392690190024,2.7360730980997574
KS Lokuarachchi,164,160.82350541793937,217,136.69997960524847,2.7300020394751527
LPC Silva,1279,1472.8217680202815,1805,1251.8985028172392,2.7101497182760794
VM Nyauchi,43,19.21844352672687,53,16.335676997717837,2.6664323002282164
Shahzaib Hasan,100,86.38809239383954,118,73.4298785347636,2.65701214652364
Jaker Ali,226,234.729522838378,280,199.5200944126213,2.647990558737871
SI Mahmood,84,68.0016971758839,99,57.801442599501314,2.6198557400498688
HK Badani,135,128.0027704417998,175,108.80235487552983,2.6197645124470172
Wasim Akram,71,52.72740355974837,72,44.81829302578611,2.6181706974213887
DR Flynn,167,165.81788394951496,247,140.9452013570877,2.6054798642912287
HS Baidwan,117,107.04717060945983,182,90.99009501804085,2.600990498195915
MR Gillespie,80,63.521170924798284,95,53.99299528607854,2.600700471392146
SM Sharif,533,596.5454237903122,727,507.0636102217653,2.5936389778234683
B Mavuta,92,77.88304486198214,108,66.20058813268481,2.5799411867315185
R Telemachus,41,17.91948167635143,20,15.231559424898716,2.5768440575101286
JS Patel,91,76.81970045202148,152,65.29674538421826,2.5703254615781743
RS Kaluwitharana,124,115.79529724982243,180,98.42600266234906,2.5573997337650938
BM Scholtz,292,313.4847564621981,463,266.46204299286836,2.553795700713164
PL Mommsen,601,677.0874085042868,786,575.5242972286438,2.547570277135617
HN Ya France,237,248.97313862613623,293,211.6271678322158,2.5372832167784196
NM Lyon,77,60.76002629646174,83,51.64602235199248,2.535397764800752
Yasir Shah,127,119.72120704195233,153,101.76302598565947,2.5236974014340534
WS Jayantha,206,212.77840622728917,322,180.86164529319578,2.513835470680422
IA Karim,196,201.10304873076353,237,170.937591421149,2.5062408578851008
PA Nixon,297,319.9681306375464,351,271.9729110419144,2.5027088958085586
Fawad Alam,966,1107.0416436817472,1321,940.9853971294851,2.5014602870514864
HMCM Bandara,130,123.5812569962201,185,105.0440684467871,2.4955931553212904
GJ Whittall,59,40.09552701865133,71,34.08119796585363,2.491880203414637
BAW Mendis,185,188.9833976865663,267,160.63588803358135,2.4364111966418647
Saeed Anwar,218,227.93271101774874,318,193.7428043650864,2.4257195634913584
Yasir Ali Chowdhury,101,90.28943115035946,106,76.74601647780554,2.425398352219446
